,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,City
3042,52053036.0,Top Floor Chilling in the Heart of Wicker Park,260608221,Robert,0.0,West Town,41.90594,-87.68237,Entire home/apt,400.0,2,18,2023-10-09,0.6,1,359,1,R21000070859,Chicago
3043,52055960.0,Spacious private room near Central Park Pink Line,7165902,Robert,0.0,North Lawndale,41.85431,-87.71542,Private room,110.0,3,11,2023-06-09,0.36,2,89,2,R19000047702,Chicago
3044,52112335.0,Rooftop | Villa | Parking,316227254,Planetary,0.0,South Shore,41.76201,-87.5608,Entire home/apt,286.0,2,41,2024-03-09,1.87,4,301,13,R21000075523,Chicago
3045,52114521.0,Adorable Private Studio with indoor fireplace,177511412,Joceline,0.0,Lower West Side,41.84855,-87.67693,Entire home/apt,125.0,32,43,2023-10-29,1.4,3,341,7,R21000061016,Chicago
3046,52115774.0,Modern one bedroom close to McCormick!,356621073,Izzy,0.0,Near South Side,41.85309,-87.62432,Entire home/apt,95.0,1,47,2024-03-13,2.24,1,0,28,R22000091733,Chicago
3047,52116387.0,The Roscoe Village Guest Suite,9959757,Jedidiah,0.0,North Center,41.94297028,-87.67887878,Entire home/apt,120.0,32,2,2022-08-26,0.1,9,206,0,City registration pending,Chicago
3048,52119892.0,"Blueground | S. Loop, gym & lounge, 1 block to L",107434423,Blueground,0.0,Near South Side,41.8634989,-87.6270427,Entire home/apt,145.0,32,0,No Review,0.0,555,239,0,City registration pending,Chicago
3049,52143861.0,"cheerful residential home,your room is here!!",418803746,Farid,0.0,Belmont Cragin,41.92935,-87.74385,Private room,23.0,32,2,2021-10-25,0.07,2,324,0,R45678923104,Chicago
3050,52145383.0,Brand new 2 bed 2 bath apartment in Lincoln Square,184591509,Beth,0.0,Lincoln Square,41.96323,-87.69488,Entire home/apt,177.0,4,63,2024-03-17,2.93,1,142,34,R23000103525,Chicago
3051,52153928.0,1 BR&1Bath/Lakeview/Lincolnpark/Wrigleyclose(ASHG),131630879,Olga,0.0,Lake View,41.93304443,-87.66869354,Entire home/apt,70.0,32,8,2024-01-11,0.3,5,231,4,City registration pending,Chicago
3052,52178410.0,"Blueground | Streeterville, pool, nr Navy Pier",107434423,Blueground,0.0,Near North Side,41.8925035,-87.6162826,Entire home/apt,88.0,32,0,No Review,0.0,555,220,0,City registration pending,Chicago
3053,52187274.0,"Rare, Updated 1 BR Condo in Lincoln Park!",60420333,Sarah,0.0,Lincoln Park,41.91583,-87.63702,Entire home/apt,139.0,2,151,2024-03-17,5.13,1,244,69,R21000071584,Chicago
3054,52189452.0,Spacious & Sleek- 4BD/2.5BA -Logan Square Chicago,15449398,Zohra,0.0,West Town,41.91264,-87.69831,Entire home/apt,274.0,3,62,2024-03-18,2.03,1,79,22,R22000088127,Chicago
3055,52208087.0,Jewel Of Lakeview/Wrigley- walk to Wrigley/Parking,153282233,Justin,0.0,Lake View,41.94675,-87.65835,Entire home/apt,89.0,1,120,2024-03-17,3.92,10,98,43,R19000039121,Chicago
3056,52222847.0,Hyde Park Condo near UIC Campus w/ Balcony,422751057,Patrice,0.0,Hyde Park,41.80121,-87.5964,Entire home/apt,221.0,2,38,2024-02-19,1.28,1,134,16,R21000071791,Chicago
3057,52224116.0,"Luxury Townhouse, Entire 2 Bdrm West Town Charmer.",84789772,Todd,0.0,West Town,41.895428,-87.671944,Entire home/apt,118.0,32,65,2024-03-14,2.19,1,150,31,R24000114759,Chicago
3058,52226578.0,Chic 2BR Avondale Apt next to Logan Sq & Blue Line,27275184,Ditron,0.0,Avondale,41.93947,-87.71726,Entire home/apt,116.0,1,50,2023-11-20,1.98,3,353,18,R21000072220,Chicago
3059,52239805.0,Chic and Modern One Bedroom in Heart of Downtown!,391945218,Matt,0.0,Loop,41.88593,-87.63054,Entire home/apt,313.0,32,0,No Review,0.0,53,89,0,City registration pending,Chicago
3060,52242765.0,Private room in apartment in Fantastic location,371036931,Roseanna,0.0,Near West Side,41.87275,-87.65217,Private room,83.0,3,45,2023-12-31,1.55,19,204,22,R21000075464,Chicago
3061,52244562.0,Spacious 2 Twins Bedroom #1 in Chicago's West Loop,102656425,Kamal,0.0,West Town,41.89368,-87.65719,Private room,71.0,2,39,2024-03-16,1.34,2,35,12,R21000071564,Chicago
3062,52246034.0,JUNGLE Chicago Private Room,26404242,G,0.0,Montclare,41.92794,-87.79646,Private room,79.0,2,9,2024-03-17,0.3,3,101,6,R21000072582,Chicago
3063,52258014.0,Little House With Big Punch-4BR/3BA-11 mins 2 Loop,72651433,Jacob,0.0,Austin,41.87651062,-87.74890137,Entire home/apt,181.0,3,49,2024-01-19,1.67,9,39,25,R22000076484,Chicago
3064,52259311.0,"Location, Location, Location, Private Bedroom",37904043,Jennie,0.0,Logan Square,41.91573,-87.68942,Private room,49.0,1,109,2024-03-12,3.7,1,30,47,R21000072301,Chicago
3065,52260989.0,Little Bohemia E Rogers Park near Evanston & Lake,1599090,Evelyn,0.0,Rogers Park,42.02024,-87.66858,Private room,75.0,32,16,2023-12-20,0.54,2,45,2,R22000091612,Chicago
3066,52261847.0,Entire first floor in Lincoln Square!,309345795,Nora,0.0,Lincoln Square,41.97439,-87.68863,Entire home/apt,172.0,2,67,2024-03-16,3.03,1,224,38,R21000072081,Chicago
3067,52264184.0,Touch of Africa 2BR Apt Near UChicago,43860773,Daniel,0.0,Woodlawn,41.77983,-87.61437,Entire home/apt,95.0,3,8,2023-08-07,0.27,1,37,1,R23000111342,Chicago
3068,52282954.0,"Stunning, Spacious, & Sun-Soaked 1br Uptown Condo",117127537,Jackson,0.0,Uptown,41.96426,-87.65387,Entire home/apt,69.0,1,107,2024-03-20,3.53,1,334,42,R21000069159,Chicago
3069,52308229.0,Cheerful 3-bedroom townhome in west rogers park!!,187310633,Jackpaul,0.0,West Ridge,41.99286,-87.7027,Entire home/apt,225.0,1,40,2024-01-05,2.23,1,68,25,R23000108321,Chicago
3070,52313572.0,"Blueground | River N, pool & w/d, nr Mag Mile",107434423,Blueground,0.0,Near North Side,41.8945286,-87.6334052,Entire home/apt,129.0,32,0,No Review,0.0,555,325,0,City registration pending,Chicago
3071,52314597.0,Cozy 1BR Near Downtown!-Free Parking Space!,48401570,Olivia,0.0,West Town,41.89385,-87.66029,Entire home/apt,121.0,2,82,2024-03-17,3.26,2,81,47,R21000076108,Chicago
3072,52335832.0,Renovated Sunny Oasis Steps From the Lake,6884844,Tammy,0.0,Rogers Park,42.01576,-87.66254,Private room,85.0,2,19,2023-09-25,0.65,2,105,9,R21000071882,Chicago
3073,52350546.0,Cosy room near medical district w/ private balcony,173042271,Joelle,0.0,East Garfield Park,41.87125,-87.69773,Private room,41.0,5,15,2024-02-04,0.58,3,267,5,R21000071652,Chicago
3074,52352119.0,A futon room with a Tv and computer great for late night studying or concentration.,423745480,Desmond,0.0,West Englewood,41.76832,-87.66254,Private room,41.0,32,0,No Review,0.0,1,364,0,R12345567645,Chicago
3075,52359153.0,Deluxe King Accessible I Godfrey Hotel Chicago,185021145,Godfrey Hotel,0.0,Near North Side,41.89562,-87.63106,Private room,147.0,1,81,2024-03-03,2.86,8,344,45,2233058,Chicago
3076,52359201.0,Deluxe Double Accessible I Godfrey Hotel Chicago,185021145,Godfrey Hotel,0.0,Near North Side,41.89566,-87.6313,Private room,171.0,1,76,2024-03-08,2.56,8,337,46,2233058,Chicago
3077,52359233.0,Executive King Accessible I Godfrey Hotel Chicago,185021145,Godfrey Hotel,0.0,Near North Side,41.89536,-87.63257,Private room,173.0,1,1,2022-11-26,0.06,8,341,0,2233058,Chicago
3078,52359250.0,King Suite Accessible I Godfrey Hotel Chicago,185021145,Godfrey Hotel,0.0,Near North Side,41.89366,-87.63106,Private room,185.0,1,3,2023-12-19,0.16,8,347,2,2233058,Chicago
3079,52359259.0,"Blueground | S. Loop, gym & lounge, 1 block to L",107434423,Blueground,0.0,Near South Side,41.8634989,-87.6270427,Entire home/apt,115.0,32,1,2024-02-22,0.94,555,308,1,City registration pending,Chicago
3080,52368410.0,"Sunny & Clean 2bd w/ Chef’s Kitchen, Yard, Laundry",1791276,Alexandria,0.0,West Town,41.89735,-87.69651,Entire home/apt,175.0,45,2,2022-03-01,0.07,2,108,0,City registration pending,Chicago
3081,52372599.0,Spacious and Comfy 3 Bedroom Apt,55347882,George,0.0,Washington Park,41.78733,-87.62529,Entire home/apt,93.0,3,36,2024-03-13,2.34,1,57,28,R22000092035,Chicago
3082,52373436.0,Comfortable and Cozy Suite in Quiet Neighborhood,86633308,Alexis,0.0,Washington Heights,41.71068,-87.63583,Entire home/apt,79.0,1,57,2024-02-21,2.11,1,166,27,R21000073917,Chicago
3083,52374426.0,Luxury condo near Magnificent Mile,14377218,Lorna,0.0,Near North Side,41.89598,-87.62595,Entire home/apt,155.0,32,7,2024-01-05,0.26,1,193,2,City registration pending,Chicago
3084,52382974.0,Spacious 2 Bed/2 Bath + Den,7464136,Katy,0.0,West Town,41.9038,-87.68679,Entire home/apt,120.0,32,3,2023-09-30,0.2,1,86,2,City registration pending,Chicago
3085,52391072.0,"Modern studio at Uptown by Red Line,Aragon,Riviera",273591286,Regina,0.0,Uptown,41.97079,-87.66181,Entire home/apt,67.0,1,136,2024-03-06,4.48,14,74,50,R21000071170,Chicago
3086,52391531.0,Stylish studio at Uptown by Red Line,273591286,Regina,0.0,Uptown,41.97012,-87.66138,Entire home/apt,63.0,1,118,2024-03-10,3.89,14,70,47,R21000071171,Chicago
3087,52397280.0,Downtown SouthLoop Luxury 1br w/ Views & Amenities,360930812,Brianna,0.0,Loop,41.8683,-87.6274,Entire home/apt,290.0,32,0,No Review,0.0,1,83,0,City registration pending,Chicago
3088,52403432.0,Private 1 Bedroom Apartment in Little Italy / UIC,72855133,Patricia,0.0,Near West Side,41.86965,-87.66415,Entire home/apt,249.0,2,71,2023-11-05,2.43,1,346,21,R21000071789,Chicago
3089,52408276.0,3BD/2BA Dual Level w Family room King Bed,424201074,Guirlaine,0.0,Jefferson Park,41.97038,-87.7828,Entire home/apt,134.0,2,27,2024-02-19,1.02,1,276,12,R22000086344,Chicago
3090,52421353.0,Studio on the Lake,23384697,Alex,0.0,Rogers Park,42.01137,-87.66289,Entire home/apt,92.0,1,53,2024-03-11,1.78,2,279,24,R17000017701,Chicago
3091,52421674.0,Lincoln Park Charm + On site Parking Included!,1676552,Erika,0.0,Lincoln Park,41.92969,-87.6504,Entire home/apt,300.0,3,62,2024-02-19,2.18,3,285,21,R21000071300,Chicago
3092,52439779.0,Spacious 2 Bed/2 Bath Apartment In West Town!,5325851,Josh,0.0,West Town,41.894903,-87.666413,Entire home/apt,89.0,32,11,2024-03-18,0.42,4,218,5,City registration pending,Chicago
3093,52482841.0,"Blueground | Streeterville, pool, nr Navy Pier",107434423,Blueground,0.0,Near North Side,41.8925035,-87.6162826,Entire home/apt,106.0,32,1,2023-05-12,0.09,555,357,1,City registration pending,Chicago
3094,52494434.0,Entire Home in Bucktown / The Mill House,384565954,Shay,0.0,Logan Square,41.91625,-87.6904,Entire home/apt,900.0,2,25,2024-03-10,1.02,1,53,12,R21000069558,Chicago
3095,52504308.0,"Blueground | W. Loop, gym, pool, near uic",107434423,Blueground,0.0,Near West Side,41.876299,-87.6537208,Entire home/apt,112.0,32,0,No Review,0.0,555,82,0,City registration pending,Chicago
3096,52520901.0,Lavish 2BR/2BA Loft I Next to Grant Park & Museums,375644856,Tony,0.0,Loop,41.87035,-87.62779,Entire home/apt,199.0,3,134,2024-03-18,4.46,6,157,56,R21000073703,Chicago
3097,52534443.0,Spacious South Shore Beauty close to everything,66073787,Nicole,0.0,South Shore,41.75534,-87.56679,Private room,35.0,7,0,No Review,0.0,2,179,0,R20000057872,Chicago
3098,52547525.0,"Blueground | Medical District, gym, 1 block to L",107434423,Blueground,0.0,Near West Side,41.8746756,-87.6745347,Entire home/apt,139.0,32,0,No Review,0.0,555,14,0,City registration pending,Chicago
3099,52550125.0,Ukrianian Village Duplex 4 bed/3 bath,173305205,Nicoll,0.0,West Town,41.89659,-87.69515,Entire home/apt,350.0,2,38,2023-12-30,1.29,5,328,14,R19000043235,Chicago
3100,52555572.0,Tourmaline Room,10821897,Valeriy,0.0,South Lawndale,41.85226,-87.70887,Private room,52.0,1,37,2023-11-12,1.23,6,364,12,R21000062360,Chicago
3101,52555897.0,Amber Room,10821897,Valeriy,0.0,North Lawndale,41.85413,-87.70893,Private room,52.0,1,43,2023-11-26,1.52,6,179,14,R21000062360,Chicago
3102,52556098.0,Amethyst Room,10821897,Valeriy,0.0,South Lawndale,41.85245,-87.70703,Private room,53.0,1,40,2024-03-17,1.33,6,361,18,R21000062360,Chicago
3103,52565723.0,"Blueground | W. Loop, gym, pool, near uic",107434423,Blueground,0.0,Near West Side,41.8763,-87.65372,Entire home/apt,123.0,32,0,No Review,0.0,555,277,0,City registration pending,Chicago
3104,52565899.0,"Blueground | Medical District, gym, 1 block to L",107434423,Blueground,0.0,Near West Side,41.8746756,-87.6745347,Entire home/apt,155.0,32,0,No Review,0.0,555,52,0,City registration pending,Chicago
3105,52570753.0,Calcite Room,10821897,Valeriy,0.0,South Lawndale,41.85233,-87.70762,Private room,52.0,1,22,2023-09-18,0.73,6,365,6,R21000062360,Chicago
3106,52578400.0,Cozy Large One Bedroom with Indoor Fireplace,349884375,Sena,0.0,Near North Side,41.90255,-87.63498,Entire home/apt,105.0,32,6,2023-10-15,0.21,5,357,2,City registration pending,Chicago
3107,52592009.0,"Luxury, urban chic private room w/parking, near L",207406025,Jared,0.0,Lake View,41.94146,-87.65516,Private room,120.0,1,35,2024-03-10,2.2,1,99,31,R22000092942,Chicago
3108,52600238.0,7B2eih3 Cozy Night's Stay -Queen Bedroom7c4/,22094147,Jim And Emma,0.0,East Garfield Park,41.87655,-87.70362,Private room,49.0,32,19,2023-09-03,0.78,14,365,5,City registration pending,Chicago
3109,52600695.0,Luxe 1 Bedroom Condo in South Loop,425799267,Anna,0.0,Douglas,41.84063,-87.62168,Entire home/apt,80.0,32,4,2022-09-27,0.14,2,296,0,City registration pending,Chicago
3110,52611597.0,"Skyline x Treetop roof deck, attached garage",425870556,Christopher,0.0,Lower West Side,41.85986,-87.64495,Entire home/apt,751.0,32,1,2023-06-24,0.11,1,365,1,R12345678912,Chicago
3111,52611708.0,Emerald Room,10821897,Valeriy,0.0,South Lawndale,41.85267,-87.70679,Private room,53.0,1,48,2024-03-18,1.63,6,353,24,R21000062360,Chicago
3112,52616207.0,Eddy Street Upstairs Apartment,122849110,Joe,0.0,Portage Park,41.9442,-87.77329,Entire home/apt,80.0,1,75,2023-10-29,2.76,1,26,29,R24000113278,Chicago
3113,52628699.0,"Blueground | Logan Sq, roof & gym, 1 block to L",107434423,Blueground,0.0,Logan Square,41.92411,-87.69783,Entire home/apt,112.0,32,2,2022-02-11,0.07,555,298,0,City registration pending,Chicago
3114,52638025.0,Deluxe  UK Village 2bedroom/ 2bath w/patio,173305205,Nicoll,0.0,West Town,41.89668,-87.6964,Entire home/apt,90.0,2,34,2024-03-02,1.21,5,209,12,R19000043235,Chicago
3115,52638628.0,Fully furnished bedroom near medical district/UIC,173042271,Joelle,0.0,East Garfield Park,41.86955,-87.69585,Private room,36.0,5,20,2024-03-19,0.77,3,325,10,R21000071652,Chicago
3116,52651881.0,Sprawling South Loop 3Br/2Ba with parking,111640144,John,0.0,Near South Side,41.85508,-87.62398,Entire home/apt,318.0,2,113,2024-03-03,3.81,1,157,52,2813503,Chicago
3117,52659807.0,DOWNTOWN CHICAGO COMFY CONDO,77414650,Red Door,0.0,Loop,41.86899,-87.62616,Entire home/apt,243.0,32,0,No Review,0.0,18,365,0,R19000046222,Chicago
3118,52664768.0,"Blueground | Logan Sq, roof & gym, 1 block to L",107434423,Blueground,0.0,Logan Square,41.92411,-87.69783,Entire home/apt,111.0,32,1,2022-07-06,0.05,555,344,0,City registration pending,Chicago
3119,52672266.0,BEAUTIFUL CONDO IN THE HEART OF DOWNTOWN,77414650,Red Door,0.0,Loop,41.87817,-87.63353,Entire home/apt,257.0,32,0,No Review,0.0,18,365,0,R19000046222,Chicago
3120,52685474.0,"Cozy 1 bdr in Ravenswood,close to Wrigley|Downtown",273591286,Regina,0.0,Uptown,41.96976,-87.67312,Entire home/apt,76.0,1,146,2024-03-09,4.88,14,65,48,R21000071847,Chicago
3121,52716429.0,East Pilsen Gem,25961722,Alexandra,0.0,Lower West Side,41.85812,-87.64861,Entire home/apt,254.0,2,6,2023-10-08,0.3,1,7,5,R21000072726,Chicago
3122,52719151.0,"Light, Bright Private Suite Steps From Lake",6884844,Tammy,0.0,Rogers Park,42.015,-87.66282,Private room,85.0,2,57,2024-03-11,1.97,2,77,23,R21000071882,Chicago
3123,52724296.0,Modern Retro 90s Themed 3bd  Low Cleaning fee!,392930921,T,0.0,Roseland,41.693,-87.61781,Entire home/apt,185.0,3,45,2023-10-09,1.57,1,179,16,R21000072725,Chicago
3124,52731021.0,"Blueground | Logan Sq, roof & gym, 1 block to L",107434423,Blueground,0.0,Logan Square,41.92411,-87.69783,Entire home/apt,110.0,32,1,2022-01-16,0.04,555,337,0,City registration pending,Chicago
3125,52733252.0,BnB on Grace Street - Modern 2-Bedroom Guest Suite,19257267,Carissa,0.0,Irving Park,41.95075,-87.72841,Entire home/apt,104.0,2,132,2024-03-17,4.84,1,85,54,R21000072024,Chicago
3126,52736306.0,Top Rated Stay w/ Parking+King Beds+Laundry+Desks!,51767459,Eva,0.0,Dunning,41.941235,-87.815765,Entire home/apt,140.0,3,72,2024-03-17,2.48,6,34,37,R21000072408,Chicago
3127,52737674.0,Lakeview Luxury 5br Retreat W/ Fun Guest Amenities,35709778,Kate,0.0,Lake View,41.94462,-87.65951,Entire home/apt,500.0,1,54,2024-03-16,1.93,1,279,24,R22000088269,Chicago
3128,52739562.0,Charming Wrigleyville Home Close to the Cubs!,426377249,Brian,0.0,Lake View,41.95294,-87.66345,Entire home/apt,90.0,1,72,2024-01-02,2.49,1,191,25,R23000110200,Chicago
3129,52741444.0,Spacious Room by Medical District & UIC,173042271,Joelle,0.0,East Garfield Park,41.8712,-87.69663,Private room,37.0,3,17,2023-11-26,0.6,3,350,5,R21000071652,Chicago
3130,52745237.0,"Blueground | Logan Sq, roof & gym, 1 block to L",107434423,Blueground,0.0,Logan Square,41.92411,-87.69783,Entire home/apt,94.0,32,1,2023-06-30,0.11,555,102,1,City registration pending,Chicago
3131,52756358.0,7B/3BA Private Unit in Lincoln Park near Wrigley,206009013,Maximillian,0.0,Lincoln Park,41.92887,-87.65309,Entire home/apt,396.0,2,72,2024-01-22,2.49,1,124,25,R22000093506,Chicago
3132,52760011.0,COZY Bright*BOLD*FUN* Eclectic Wicker Park Home,70332680,Lina,0.0,West Town,41.90888,-87.67536,Entire home/apt,120.0,3,96,2024-03-17,3.37,5,66,31,R21000072863,Chicago
3133,52766193.0,"Blueground | Logan Sq, roof & gym, 1 block to L",107434423,Blueground,0.0,Logan Square,41.92411,-87.69783,Entire home/apt,149.0,32,0,No Review,0.0,555,350,0,City registration pending,Chicago
3134,52771190.0,Roomy Getaway in Vibrant Center of Lincoln Park,111062630,Kyriako,0.0,Lincoln Park,41.92567062,-87.66986084,Entire home/apt,100.0,2,130,2024-03-08,4.45,22,249,46,R21000060515,Chicago
3135,52771197.0,Lovely 4-bedroom condo with indoor fireplace,251802469,Brandon,0.0,Woodlawn,41.77905,-87.61224,Entire home/apt,109.0,32,67,2024-03-11,2.43,1,279,31,R23000096253,Chicago
3136,52773402.0,Cloud9|Penthouse near Fulton MarketI Gym| The Fitz,248760412,Cloud9,0.0,West Town,41.88947422,-87.64572431,Entire home/apt,401.0,2,44,2024-03-17,1.6,57,288,23,R21000071816,Chicago
3137,52778055.0,Level Modern River North Studio,177188450,Level,0.0,Near North Side,41.8913269,-87.63784027,Entire home/apt,140.0,32,1,2021-11-15,0.03,59,304,0,City registration pending,Chicago
3138,52786074.0,"Blueground | W. Loop, gym, pool, near uic",107434423,Blueground,0.0,Near West Side,41.8763,-87.65372,Entire home/apt,115.0,32,0,No Review,0.0,555,236,0,City registration pending,Chicago
3139,52796850.0,Spacious Studio in Prime Location,52165552,Spotlessly,0.0,Lincoln Park,41.93159,-87.64594,Entire home/apt,95.0,2,85,2024-01-26,2.91,4,358,28,R21000072048,Chicago
3140,52827826.0,Cheerful 2+ bedroom home w free parking,87171050,Alicia,0.0,Norwood Park,41.97514,-87.79394,Entire home/apt,169.0,3,61,2024-03-17,2.11,1,264,16,R21000071277,Chicago
3141,52834815.0,Safest Area brand NEW 4bed next to Wrigley Field!!,427764987,Irene And Hamoon,0.0,Lake View,41.94685,-87.65922,Entire home/apt,214.0,32,22,2023-12-16,0.81,2,268,5,R21000076079,Chicago
3142,52842931.0,Gorgeous 1 Bedroom Condo In Chicago,241577283,Vairrun,0.0,South Shore,41.76766,-87.58433,Entire home/apt,75.0,1,131,2024-03-12,4.6,1,171,42,R21000072225,Chicago
3143,52843682.0,Spacious 2 BR/1 BA Logan Sq,232007535,Madison,0.0,Avondale,41.93503,-87.70124,Entire home/apt,103.0,3,54,2024-01-14,1.83,1,20,26,R24000113879,Chicago
3144,52845622.0,3 Bedroom 2 Bath Home In Washington Heights,424930305,Tameka,0.0,Washington Heights,41.70765,-87.63778,Entire home/apt,167.0,1,41,2024-03-17,2.72,1,349,36,R22000088049,Chicago
3145,52854772.0,Midway Club Casa,127847265,Martin,0.0,Gage Park,41.7916175,-87.6983583,Entire home/apt,64.0,32,1,2024-01-22,0.48,3,189,1,R23000095754,Chicago
3146,52864439.0,Cozy 1 bedroom,421787802,Kristen,0.0,Hyde Park,41.80072,-87.58508,Entire home/apt,131.0,32,0,No Review,0.0,1,269,0,City registration pending,Chicago
3147,52867667.0,"Chic 3BR: Ideal for Families/Groups, Near Transit",81938806,Sandra,0.0,Rogers Park,42.00848,-87.67682,Entire home/apt,264.0,2,0,No Review,0.0,1,165,0,R23000111687,Chicago
3148,52877016.0,Lovely 3 bedrm fully serviced apt w/ free parking,160231988,Rochelle,0.0,South Chicago,41.73594,-87.5456,Entire home/apt,259.0,32,12,2022-09-05,0.42,2,88,0,R21000070222,Chicago
3149,52885300.0,"Modern, Cozy Stay in the Heart of Bronzeville",16133210,Marteki,0.0,Grand Boulevard,41.80997,-87.60864,Private room,83.0,2,12,2024-01-24,0.8,1,79,9,R22000094344,Chicago
3150,52887004.0,2 Bed City-view 420-F Loft w/ Shared Living & Roof,99260498,Richie,0.0,West Town,41.89042,-87.67776,Private room,150.0,1,4,2022-09-18,0.14,4,325,0,R23000098597,Chicago
